Location,Site,Nest,Species,Exp_Year,Attempt_Number,Clutch_Initiation_Date,CI_Last_Checked,Clutch_Completion_Date,CC_Last_Checked,Clutch_Size,Egg_Loss_Number,Egg_Loss_Reason,Egg_Loss_Date,Incubation_Failure,Incubation_Failure_Date,Eggs_Swapped,Hatch_Date,HD_Last_Checked,Brood_Size_Hatching,Day6_Brood_Mass,Brood_Size_Day6,Chick_Loss_Incident_1_Date,Chick_Loss_Incident_1_#lost,Chick_Loss_Incident_1_Reason,Chick_Loss_Incident_2_Date,Chick_Loss_Incident_2_#lost,Chick_Loss_Incident_2_Reason,Chick_Loss_Incident_3_Date,Chick_Loss_Incident_3_#lost,Chick_Loss_Incident_3_Reason,Chick_Loss_Incident_4_Date,Chick_Loss_Incident_4_#lost,Chick_Loss_Incident_4_Reason,Chick_Abandon_F,Chick_Abandon_M,Nest_Fate_Date,Nest_Fate,Nest_Fate_Last_Check,#fledged,Nest_Experiment,Nest_Treatment,Female_ID,Male_ID,Fecal_Sample_nb,Notes
Ithaca,CU2,69,TRES,2015,1,19-Jun-15,2d ago,22-Jun-15,2d ago,4,4,D,,,,,,,0,,,,,,,,,,,,,,,,,30-Jun-15,Died,2,0,CortManip,DMSO,263114338,,,
Ithaca,CU2,72,TRES,2015,1,14-May-15,2d ago,19-May-15,2d ago,6,0,NL,,,,,03-Jun-15,1d ago,5,,,,1,D,,,,,,,,,,,,27-Jun-15,Fledged,11,4,CortManip,DMSO,263113720,263113913,,
Ithaca,CU2,73,TRES,2015,1,08-May-15,4d ago,14-May-15,2d ago,7,0,NL,,,,,28-May-15,1d ago,6,,,,0,NL,,,,,,,,,,,,21-Jun-15,Fledged,11,6,CortManip,Low,263113709,263113733,,
Ithaca,CU2,75,TRES,2015,1,10-May-15,3d ago,13-May-15,2d ago,4,1,U,,,,,29-May-15,1d ago,2,,,,0,NL,,,,,,,,,,,,22-Jun-15,Fledged,12,2,CortManip,Long,263113704,,,
Ithaca,CU2,77,TRES,2015,1,07-May-15,4d ago,12-May-15,2d ago,6,0,NL,,,,,27-May-15,1d ago,6,,,,0,NL,,,,,,,,,,,,20-Jun-15,Fledged,12,6,CortManip,DMSO,263113702,262126036,,
Ithaca,CU2,78,TRES,2015,1,11-May-15,3d ago,21-May-15,2d ago,6,0,NL,,,,,04-Jun-15,1d ago,6,,,,5,D,,,,,,,,,,,,30-Jun-15,Fledged,2,1,CortManip,Low,240150299,240150294,,
Ithaca,CU2,80,TRES,2015,1,21-May-15,2d ago,27-May-15,2d ago,6,0,NL,,,,,10-Jun-15,1d ago,5,,,,5,U,,,,,,,,,,,,16-Jun-15,Unknown,2,0,CortManip,DMSO,262125512,263113989,,
Ithaca,CU2,81,TRES,2015,1,16-May-15,2d ago,19-May-15,2d ago,4,4,P,,,,,,,0,,,,,,,,,,,,,,,,,23-May-15,Predated,2,0,CortManip,Low,,,,
Ithaca,CU2,82,TRES,2015,1,04-Jun-15,2d ago,08-Jun-15,2d ago,5,0,NL,,,,,22-Jun-15,1d ago,5,,,,1,D,,,,,,,,,,,,16-Jul-15,Fledged,12,4,CortManip,Long,263113988,259122442,,
Ithaca,CU2,83,TRES,2015,1,11-May-15,3d ago,15-May-15,2d ago,5,5,D,,,,,,,0,,,,,,,,,,,,,,,,,25-May-15,Died,2,0,CortManip,High,263113798,,,
Ithaca,CU2,85,TRES,2015,1,10-May-15,3d ago,14-May-15,2d ago,5,0,NL,,,,,29-May-15,1d ago,4,,,,0,NL,,,,,,,,,,,,22-Jun-15,Fledged,12,4,CortManip,Low,263113799,240150330,,
Ithaca,CU2,87,TRES,2015,1,10-May-15,3d ago,15-May-15,2d ago,6,6,X,,,,,,,0,,,,,,,,,,,,,,,,,21-May-15,X,0,0,CortManip,Control,263113711,,,
Ithaca,CU2,87,TRES,2015,2,06-Jun-15,4d ago,10-Jun-15,2d ago,5,5,D,,,,,,,0,,,,,,,,,,,,,,,,,19-Jun-15,Died,1,0,CortManip,High,263114316,,,
Ithaca,CU2,90,TRES,2015,1,11-May-15,3d ago,16-May-15,2d ago,6,0,NL,,,,,29-May-15,1d ago,4,,,,1,U,,,,,,,,,,,,24-Jun-15,Fledged,2,3,CortManip,Control,263113712,,,
Ithaca,CU2,92,TRES,2015,1,12-May-15,2d ago,22-May-15,2d ago,5,5,P,,,,,,,0,,,,,,,,,,,,,,,,,31-May-15,Predated,2,0,CortManip,High,263113727,,,
Ithaca,CU2,92,TRES,2015,2,16-Jun-15,2d ago,19-Jun-15,2d ago,4,0,NL,,,,,03-Jul-15,1d ago,4,,,,3,D,,,,,,,,,,,,27-Jul-15,Fledged,0,1,CortManip,Low,263113903,263114351,,
Ithaca,CU2,94,TRES,2015,1,12-May-15,2d ago,19-May-15,2d ago,6,0,NL,,,,,01-Jun-15,1d ago,6,,,,1,D,,,,,,,,,,,,25-Jun-15,Fledged,13,5,CortManip,Low,263113721,262125758,,
Ithaca,CU2,95,TRES,2015,1,11-May-15,3d ago,16-May-15,2d ago,6,0,NL,,,,,30-May-15,1d ago,6,,,,1,D,,,,,,,,,,,,23-Jun-15,Fledged,9,5,CortManip,Control,263113713,263113904,,
Ithaca,CU2,97,TRES,2015,1,19-May-15,2d ago,24-May-15,2d ago,6,0,NL,,,,,08-Jun-15,3d ago,5,,,,4,D,,,,,,,,,,,,02-Jul-15,Fledged,12,1,CortManip,DMSO,262126035,263113961,,
Ithaca,CU2,98,TRES,2015,1,17-May-15,2d ago,21-May-15,2d ago,5,5,D,,,,,,,0,,,,,,,,,,,,,,,,,27-May-15,Died,2,0,CortManip,Long,263113724,,,
Ithaca,CU2,99,TRES,2015,1,12-May-15,2d ago,13-May-15,2d ago,2,2,P,,,,,,,0,,,,,,,,,,,,,,,,,15-May-15,Died,2,0,CortManip,Control,,,,
Ithaca,CU2,99,TRES,2015,2,07-Jun-15,2d ago,09-Jun-15,2d ago,3,0,NL,,,,,24-Jun-15,1d ago,3,,,,0,NL,,,,,,,,,,,,18-Jul-15,Fledged,12,3,CortManip,Long,263113724,263114335,,
Ithaca,CU2,100,TRES,2015,1,10-May-15,3d ago,14-May-15,2d ago,5,5,U,,,,,,,0,,,,,,,,,,,,,,,,,21-May-15,Died,2,0,CortManip,Control,263113708,,,
Ithaca,CU2,101,TRES,2015,1,24-May-15,2d ago,28-May-15,2d ago,5,5,U,,,,,,,0,,,,,,,,,,,,,,,,,31-May-15,Unknown,2,0,CortManip,High,,,,
Ithaca,CU2,101,TRES,2015,2,12-Jun-15,2d ago,16-Jun-15,2d ago,5,0,NL,,,,,30-Jun-15,1d ago,5,,,,5,D,,,,,,,,,,,,22-Jul-15,Died,10,0,CortManip,High,262125888,,,
Ithaca,CU2,102,TRES,2015,1,08-Jun-15,2d ago,12-Jun-15,2d ago,3,0,NL,,,,,25-Jun-15,1d ago,3,,,,1,D,,,,,,,,,,,,19-Jul-15,Fledged,11,2,CortManip,Control,263113731,160120584,,
Ithaca,CU2,103,TRES,2015,1,12-May-15,2d ago,13-May-15,2d ago,2,2,U,,,,,,,0,,,,,,,,,,,,,,,,,15-May-15,Unknown,2,0,CortManip,Control,263113731,,,
Ithaca,CU2,103,TRES,2015,2,22-May-15,2d ago,25-May-15,2d ago,4,4,U,,,,,,,0,,,,,,,,,,,,,,,,,02-Jun-15,Unknown,2,0,CortManip,Long,,,,
Ithaca,CU2,104,TRES,2015,1,07-May-15,4d ago,12-May-15,2d ago,6,0,NL,,,,,25-May-15,1d ago,5,,,,1,D,,,,,,,,,,,,20-Jun-15,Fledged,2,4,CortManip,Control,263113703,,,
Ithaca,CU2,106,TRES,2015,1,13-May-15,2d ago,18-May-15,2d ago,5,0,NL,,,,,01-Jun-15,1d ago,5,,,,0,NL,,,,,,,,,,,,25-Jun-15,Fledged,13,5,CortManip,Control,240150287,263113740,,
Ithaca,CU2,107,TRES,2015,1,11-May-15,3d ago,16-May-15,2d ago,6,6,D,,,,,,,0,,,,,,,,,,,,,,,,,27-May-15,Died,2,0,CortManip,Long,259122657,,,
Ithaca,CU2,109,TRES,2015,1,16-May-15,2d ago,21-May-15,2d ago,6,1,U,,,,,04-Jun-15,1d ago,4,,,,0,NL,,,,,,,,,,,,28-Jun-15,Fledged,12,4,CortManip,Low,262126026,263113915,,
Ithaca,CU2,111,TRES,2015,1,11-May-15,3d ago,16-May-15,2d ago,6,0,NL,,,,,29-May-15,1d ago,5,,,,0,NL,,,,,,,,,,,,22-Jun-15,Fledged,12,5,CortManip,Long,263113715,262125813,,
Ithaca,CU2,113,TRES,2015,1,21-May-15,2d ago,27-May-15,2d ago,7,2,U,,,,,09-Jun-15,1d ago,4,,,,3,U1D2,,,,,,,,,,,,03-Jul-15,Fledged,11,1,CortManip,High,222154848,262125825,,
Ithaca,CU2,116,TRES,2015,1,19-May-15,2d ago,21-May-15,2d ago,3,3,D,,,,,,,0,,,,,,,,,,,,,,,,,27-May-15,Died,2,0,CortManip,Low,263113726,,,
Ithaca,CU2,117,TRES,2015,1,11-Jun-15,2d ago,14-Jun-15,2d ago,4,0,NL,,,,,28-Jun-15,1d ago,4,,,,4,D,,,,,,,,,,,,22-Jul-15,Died,12,0,CortManip,Low,263114321,263114341,,
Ithaca,CU2,118,TRES,2015,1,13-May-15,2d ago,16-May-15,2d ago,3,0,NL,,,,,30-May-15,1d ago,2,,,,0,NL,,,,,,,,,,,,23-Jun-15,Fledged,9,2,CortManip,High,263113714,263113906,,
Ithaca,CU2,119,TRES,2015,1,20-May-15,2d ago,24-May-15,2d ago,5,1,U,,,,,07-Jun-15,1d ago,2,,,,0,NL,,,,,,,,,,,,01-Jul-15,Fledged,11,2,CortManip,Low,263113730,262126051,,
Ithaca,CU2,120,TRES,2015,1,10-May-15,3d ago,15-May-15,4d ago,6,0,NL,,,,,28-May-15,1d ago,6,,,,0,NL,,,,,,,,,,,,21-Jun-15,Fledged,11,6,CortManip,High,240150281,,,
Ithaca,CU2,122,TRES,2015,1,12-May-15,2d ago,19-May-15,2d ago,5,0,NL,,,,,03-Jun-15,1d ago,5,,,,2,D,,,,,,,,,,,,01-Jul-15,Fledged,2,3,CortManip,Low,263113722,262126105,,
Ithaca,CU2,123,TRES,2015,1,08-May-15,4d ago,13-May-15,2d ago,6,1,U,,,,,27-May-15,1d ago,2,,,,2,D,,,,,,,,,,,,02-Jun-15,Died,2,0,CortManip,DMSO,240150266,240150325,,
Ithaca,CU2,123,TRES,2015,2,16-Jun-15,2d ago,16-Jun-15,1d ago,1,1,U,,,,,,,0,,,,,,,,,,,,,,,,,18-Jun-15,Unknown,2,0,,Control,,,,
Ithaca,CU2,125,TRES,2015,1,23-May-15,2d ago,27-May-15,2d ago,3,3,P,,,,,,,0,,,,,,,,,,,,,,,,,08-Jun-15,Predated,2,0,CortManip,DMSO,263113903,,,
Ithaca,CU2,126,TRES,2015,1,07-May-15,4d ago,10-May-15,3d ago,4,0,NL,,,,,24-May-15,1d ago,3,,,,0,NL,,,,,,,,,,,,17-Jun-15,Fledged,11,3,CortManip,High,263113901,239160693,,
Ithaca,CU4,2,TRES,2015,1,04-Jun-15,,07-Jun-15,,4,0,NL,,,,,19-Jun-15,1d ago,2,,,,2,U,,,,,,,,,,,,23-Jun-15,Unknown,4,0,,,,,,
Ithaca,CU4,7,TRES,2015,1,13-May-15,4d ago,18-May-15,3d ago,6,1,U,,,,,01-Jun-15,1d ago,3,,,,3,X,,,,,,,,,,,,07-Jun-15,X,1,0,,,263114203,,,
Ithaca,CU4,7,TRES,2015,2,15-Jun-15,4d ago,19-Jun-15,4d ago,5,2,P,,,,,04-Jul-15,12d ago,1,,,,1,D,,,,,,,,,,,,15-Jul-15,Died,12,0,,,263114203,,,
Ithaca,CU4,10,TRES,2015,1,14-May-15,4d ago,18-May-15,3d ago,5,0,NL,,,,,01-Jun-15,1d ago,5,,,,5,X,,,,,,,,,,,,07-Jun-15,X,1,0,,,262125559,,,
Ithaca,CU4,10,TRES,2015,2,15-Jun-15,8d ago,19-Jun-15,4d ago,5,0,NL,,,,,03-Jul-15,1d ago,5,,,,0,,,,,,,,,,,,,,,0,0,,,262125559,,,
Ithaca,CU4,12,TRES,2015,1,14-May-15,4d ago,17-May-15,3d ago,4,1,U,,,,,01-Jun-15,1d ago,3,,,,3,X,,,,,,,,,,,,07-Jun-15,X,1,0,,,240134807,,,
Ithaca,CU4,13,TRES,2015,1,16-Jun-15,2d ago,20-Jun-15,4d ago,5,5,D,,,,,,,0,,,,,,,,,,,,,,,,,27-Jun-15,Died,4,0,,,,,,
Ithaca,CU4,14,TRES,2015,1,13-Jun-15,2d ago,17-Jun-15,2d ago,4,0,NL,,,,,01-Jul-15,8d ago,3,,,,0,,,,,,,,,,,,,,,0,0,,,263114336,,,
Ithaca,CU4,15,TRES,2015,1,23-May-15,4d ago,27-May-15,4d ago,5,5,D,,,,,,,0,,,,,,,,,,,,,,,,,12-Jun-15,Died,1,0,,,,,,
Ithaca,CU4,16,TRES,2015,1,20-May-15,3d ago,24-May-15,4d ago,5,0,NL,,,,,07-Jun-15,1d ago,5,,,,0,NL,,,,,,,,,,,,01-Jul-15,Fledged,12,5,,,,,,
Ithaca,CU4,17,TRES,2015,1,02-Jun-15,3d ago,,0,0,0,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,0,0,,,,,,
Ithaca,CU4,20,TRES,2015,1,22-May-15,3d ago,,,4,4,P,,,,,,,0,,,,,,,,,,,,,,,,,26-May-15,Predated,4,0,,,,,,
Ithaca,CU4,61,TRES,2015,1,12-May-15,1d ago,16-May-15,3d ago,5,0,NL,,,,,29-May-15,1d ago,5,,,,1,D,,,,,,,,,,,,20-Jun-15,Fledged,1,4,Predation,NonPred,263114101,263114117,,
Ithaca,CU4,64,TRES,2015,1,16-May-15,3d ago,20-May-15,2d ago,5,5,P,,,,,,,0,,,,,,,,,,,,,,,,,24-May-15,Predated,2,0,,,,,,
Ithaca,CU4,65,TRES,2015,1,13-May-15,2d ago,16-May-15,3d ago,4,0,NL,,,,,31-May-15,1d ago,4,,,,0,NL,,,,,,,,,,,,23-Jun-15,Fledged,3,4,Predation,NonPred,263114102,263114122,,
Ithaca,CU4,66,TRES,2015,1,15-Jun-15,2d ago,18-Jun-15,2d ago,4,4,D,,,,,,,0,,,,,,,,,,,,,,,,,29-Jun-15,Died,6,0,,,263114337,,,
Ithaca,CU4,67,TRES,2015,1,11-May-15,2d ago,16-May-15,3d ago,5,0,NL,,,,,30-May-15,1d ago,5,,,,0,NL,,,,,,,,,,,,23-Jun-15,Fledged,3,5,Predation,NonPred,240134806,263114118,,
Ithaca,CU4,68,TRES,2015,1,14-May-15,2d ago,19-May-15,1d ago,6,0,NL,,,,,02-Jun-15,1d ago,6,,,,0,NL,,,,,,,,,,,,23-Jun-15,Fledged,6,6,Predation,Buffer,263114105,240150347,,
Ithaca,CU4,69,TRES,2015,1,23-May-15,2d ago,27-May-15,1d ago,5,0,NL,,,,,10-Jun-15,1d ago,5,,,,5,D,,,,,,,,,,,,29-Jun-15,Died,3,0,Predation,Buffer,240134867,239160615,,
Ithaca,CU4,70,TRES,2015,1,14-May-15,2d ago,18-May-15,3d ago,4,0,NL,,,,,01-Jun-15,1d ago,4,,,,0,NL,,,,,,,,,,,,23-Jun-15,Fledged,3,4,Predation,Pred,240134820,263114124,,
Ithaca,CU4,71,TRES,2015,1,14-May-15,2d ago,19-May-15,1d ago,5,0,NL,,,,,02-Jun-15,1d ago,5,,,,0,NL,,,,,,,,,,,,23-Jun-15,Fledged,6,5,Predation,Pred,263114106,160120139,,
Ithaca,CU4,72,TRES,2015,1,12-May-15,1d ago,18-May-15,3d ago,6,0,NL,,,,,01-Jun-15,1d ago,6,,,,0,NL,,,,,,,,,,,,24-Jun-15,Fledged,1,6,Predation,Pred,263114104,240150692,,
Ithaca,CU4,74,TRES,2015,1,10-May-15,2d ago,14-May-15,2d ago,5,0,NL,,,,,28-May-15,1d ago,5,,,,0,NL,,,,,,,,,,,,19-Jun-15,Fledged,1,5,Predation,Pred,240134803,263114116,,
Ithaca,CU4,76,TRES,2015,1,17-May-15,3d ago,22-May-15,1d ago,5,0,NL,,,,,06-Jun-15,1d ago,5,,,,0,,,,,,,,,,,,,,,0,0,Predation,Pred,263114113,240134897,,
Ithaca,CU4,78,TRES,2015,1,08-May-15,2d ago,12-May-15,1d ago,5,0,NL,,,,,27-May-15,1d ago,5,,,,1,D,,,,,,,,,,,,17-Jun-15,Fledged,1,4,Predation,Pred,235120331,263114115,,
