Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
E1,false,18,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,71.21438598632812,67.03263854980469,77.0148696899414,83.89451599121094,,
E2,false,30,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,92.66268920898438,79.57787322998047,89.02052307128906,64.06494903564453,,
E3,false,19,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,73.77738952636719,76.74507904052734,65.95348358154297,69.19096374511719,,
E4,false,31,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,83.62472534179688,66.49305725097656,72.56333923339844,87.26689147949219,,
E5,false,20,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,64.60453033447266,68.381591796875,78.36381530761719,75.26123046875,,
E6,false,32,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,72.02375793457031,75.66592407226562,66.08837890625,63.52537155151367,,
E7,false,21,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,83.08514404296875,74.85655212402344,89.82989501953125,63.795162200927734,,
E8,false,33,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,83.35493469238281,80.65703582763672,70.40501403808594,61.232154846191406,,
E9,false,22,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,64.60453033447266,67.70711517333984,71.61907196044922,91.4486312866211,,
E10,false,34,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,66.08837890625,70.80970001220703,74.18207550048828,88.21115112304688,,
E11,false,23,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,86.32262420654297,89.42520904541016,65.27900695800781,72.42843627929688,,
E12,false,35,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,86.8622055053711,75.66592407226562,90.23457336425781,93.337158203125,,
E13,false,24,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,67.43762969970703,88.3514404296875,84.84331512451172,77.55721282958984,,
E14,false,36,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,87.1370849609375,81.8749008178711,63.65965270996094,89.97056579589844,,
E15,false,25,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,73.37445068359375,77.15242767333984,87.9466552734375,64.46922302246094,,
E16,false,37,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,92.93898010253906,89.56578063964844,69.73139953613281,73.9141616821289,,
E17,false,26,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,65.81849670410156,82.00982666015625,76.61271667480469,90.10549926757812,,
E18,false,38,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,84.03374481201172,63.52472686767578,69.32662200927734,78.23185729980469,,
E19,false,27,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,75.93807983398438,83.89881896972656,63.11994171142578,72.16010284423828,,
E20,false,39,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,66.89791870117188,81.8749008178711,75.53329467773438,89.02607727050781,,
E21,false,28,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,72.02517700195312,67.30270385742188,77.692138671875,89.56578063964844,,
E22,false,40,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,87.27201843261719,83.89881896972656,68.6519775390625,64.6041488647461,,
E23,false,29,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,70.94575500488281,75.93807983398438,84.70838928222656,87.67679595947266,,
E24,false,41,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,87.5418701171875,74.3189468383789,83.7638931274414,81.20026397705078,,
F1,false,18,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,72.69822692871094,68.381591796875,65.54879760742188,84.2991943359375,,
F2,false,30,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,81.87109375,77.28466033935547,85.10856628417969,74.04718017578125,,
F3,false,19,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,63.6602668762207,80.1174545288086,68.7862777709961,76.47528839111328,,
F4,false,31,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,84.43409729003906,79.17318725585938,70.13522338867188,91.31373596191406,,
F5,false,20,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,89.56010437011719,69.46075439453125,65.81858825683594,83.48983001708984,,
F6,false,32,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,91.0439453125,83.08514404296875,87.26689147949219,73.10291290283203,,
F7,false,21,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,88.48094177246094,91.17884826660156,66.89774322509766,63.39047622680664,,
F8,false,33,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,80.52214050292969,75.93570709228516,69.32585144042969,85.37835693359375,,
F9,false,22,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,83.89451599121094,74.31697082519531,70.6748046875,62.311317443847656,,
F10,false,34,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,91.31373596191406,81.19660949707031,77.4195556640625,66.89774322509766,,
F11,false,23,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,84.83877563476562,77.68934631347656,70.13522338867188,90.77415466308594,,
F12,false,35,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,83.62472534179688,62.58110809326172,87.67156982421875,73.10291290283203,,
F13,false,24,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,91.3198471069336,75.39836883544922,66.22328186035156,84.70838928222656,,
F14,false,36,Target 1,Unknown,SYBR,Undetermined,0,1.2838296624646193,No Amp,false,3,39,66.35820770263672,87.1370849609375,75.80315399169922,71.08068084716797,,
F15,false,25,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,88.21650695800781,91.7246322631836,82.81939697265625,69.59647369384766,,
F16,false,37,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,84.57345581054688,81.60504913330078,78.77156066894531,89.43086242675781,,
F17,false,26,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,72.69981384277344,88.75621795654297,92.53419494628906,85.24809265136719,,
F18,false,38,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,85.65287780761719,81.47012329101562,91.58970642089844,89.29592895507812,,
F19,false,27,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,72.02517700195312,78.906494140625,77.692138671875,62.580230712890625,,
F20,false,39,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,90.78013610839844,67.70748901367188,86.05766296386719,71.89024353027344,,
F21,false,28,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,81.60504913330078,70.94575500488281,74.7237319946289,88.21650695800781,,
F22,false,40,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,80.39070129394531,92.8040542602539,85.11316680908203,63.38979721069336,,
F23,false,29,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,74.99358367919922,63.929508209228516,89.56578063964844,83.89881896972656,,
F24,false,41,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,75.80315399169922,89.97056579589844,78.501708984375,72.02517700195312,,
G1,false,42,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,77.8242416381836,63.930057525634766,73.91228485107422,70.13522338867188,,
G2,false,54,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,65.95348358154297,73.64249420166016,92.12310791015625,83.62472534179688,,
G3,false,43,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,84.70388793945312,73.77738952636719,92.25800323486328,69.05606842041016,,
G4,false,55,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,83.22003936767578,69.59564208984375,87.13198852539062,66.22327423095703,,
G5,false,44,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,90.09968566894531,86.0528335571289,73.64249420166016,78.63360595703125,,
G6,false,56,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,83.08514404296875,86.0528335571289,92.52779388427734,88.750732421875,,
G7,false,45,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,77.68934631347656,65.81858825683594,61.90663146972656,87.13198852539062,,
G8,false,57,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,91.17884826660156,72.56333923339844,64.3347396850586,67.30242919921875,,
G9,false,46,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,85.10856628417969,78.09403228759766,88.61583709716797,91.71842193603516,,
